id,naziv,tip_ulice,ogranicenje_brzine,duzina_km
667,Обалска,service,0,0.12755786668449237
665,Стари београдски пут,secondary,80,0.07272870034016307
669,Nepoznata ulica,service,0,0.1497520363339472
670,Златних плодова,living_street,0,0.14019331226471948
2848,Горњокарловачки пут,residential,0,0.20969968698451652
666,Стари београдски пут,secondary,80,0.03539856318191499
668,Подунавска,unclassified,0,0.4052392525609455
2849,Доњокарловачки пут,service,0,0.19051231514868203
675,Стари београдски пут,secondary,80,0.18382450771161066
674,Студеничка,residential,0,0.4385841432315363
2850,Доњокарловачки пут,residential,0,0.3150121649067709
672,Стражиловачки пут,unclassified,0,0.5955241168018055
676,Nepoznata ulica,service,0,0.2849901341405775
677,Nepoznata ulica,residential,0,0.05164888471943304
673,Мала стаза,living_street,0,0.4471615270503292
678,Стари београдски пут,secondary,80,0.19924759678969056
680,Аласка,residential,0,0.17615691594119004
679,Зелени брег,service,0,0.3413603571847308
681,Стари београдски пут,secondary,80,0.19339820885383485
682,Стрма падина,residential,0,0.06539865288183289
648,Платана,residential,0,0.2037573944398918
649,Nepoznata ulica,service,0,0.03565268437610516
719,Пољарска,residential,0,0.2554378629510369
724,Nepoznata ulica,service,0,0.0862884779121865
720,Панорамска стаза,unclassified,0,1.211003626062156
725,Житна,residential,0,0.8556005931843139
727,Милоша Црњанског,residential,0,0.10979845531681948
728,Милоша Црњанског,residential,0,0.030304002357688056
729,Nepoznata ulica,service,0,0.12159065019089785
730,Nepoznata ulica,service,0,0.07553957583382231
721,Nepoznata ulica,service,0,0.13421767861841152
722,Беле Раде,service,0,0.0707219841140954
646,Доња Барања,residential,0,0.23820678002077084
647,Горња Барања,residential,0,0.03865402376016265
723,Nepoznata ulica,service,0,0.10949167387049927
760,Доња Барања,residential,0,0.4282233295775425
761,Горња Барања,residential,0,0.35557404750717486
726,Nepoznata ulica,residential,0,1.0756239816163709
763,Карађорђева,residential,0,0.22644264077588894
764,Nepoznata ulica,service,0,0.180625232045978
687,Nepoznata ulica,service,0,0.10158994761528889
683,Стрма падина,residential,0,0.2644491485521344
688,Зелени брег,residential,0,0.8721403831283765
671,Липовачки пут,unclassified,0,1.529237650405872
689,Подунавска,unclassified,0,1.405430402429305
684,Стражиловачки пут,unclassified,0,0.26370424404906895
690,Буџак,residential,0,0.18455767936291959
691,Стари београдски пут,secondary,80,0.24818350417098542
685,Nepoznata ulica,unclassified,0,0.03789837708296979
686,Nepoznata ulica,unclassified,0,0.04254853565611732
765,Кестењара,residential,0,0.35720967563386424
766,Пинкијева,residential,0,0.5399652400029932
772,Светозара Марковића,residential,0,0.06131370195907304
773,Видовданска,residential,0,0.110141422190825
774,Светозара Марковића,residential,0,0.1673400989880209
775,Милице Стојадиновић Српкиње,residential,0,0.1359793919662155
776,Видовданска,residential,0,0.10117402602649497
777,Доситеја Обрадовића,service,0,0.11069094184168371
779,Карађорђева,residential,0,0.23664921769889397
778,Школска,residential,0,0.3031245771754001
697,Белило,unclassified,0,0.033837146619675885
698,Nepoznata ulica,unclassified,0,0.11712750136613928
692,Стари београдски пут,secondary,80,0.0810428884376232
693,Стари београдски пут,secondary,80,0.1442834700262108
699,Nepoznata ulica,service,0,0.0963742349273894
700,Белило,unclassified,0,0.5012643836824481
701,Ешиковачка,residential,0,0.560381786854526
694,Стари београдски пут,secondary,0,0.03862496472916842
702,Nepoznata ulica,service,0,0.2096114294905826
695,Стари београдски пут,secondary,0,0.09609302927896968
703,Nepoznata ulica,service,0,0.06803331384658252
696,Nepoznata ulica,unclassified,0,0.12152247915989807
704,Nepoznata ulica,service,0,0.09071567788657245
705,Ћушилово,service,0,0.0864843059397069
709,Nepoznata ulica,secondary,0,0.027270071825438086
710,Nepoznata ulica,unclassified,0,0.008794862402534425
706,Nepoznata ulica,service,0,0.07763955232515789
711,Генерала Ђорђа Стратимировића,secondary,0,0.04654298319320898
712,Nepoznata ulica,unclassified,0,0.12150218571557979
713,Генерала Ђорђа Стратимировића,secondary,0,0.05811376835412022
780,Видовданска,residential,0,0.12336640938281039
781,Вука Караџића,residential,0,0.09693708369329597
782,Косовска,residential,0,0.1876466844683103
783,Доситеја Обрадовића,residential,0,0.26383019544526287
784,Видовданска,residential,0,0.011440127182820291
785,Брњица,residential,0,0.0666335604464563
786,Лазе Костића,residential,0,0.10932727988788402
787,Нова 2,residential,0,0.1656600304723454
789,Карађорђева,tertiary,0,0.007953780950567379
788,Партизански пут,residential,0,0.4601508904329347
732,Милоша Црњанског,residential,0,0.15820079189638836
731,Мале ливаде,service,0,0.12437118539664015
734,Nepoznata ulica,service,0,0.2156547306651358
733,Панорамска стаза,unclassified,0,0.08485148486640623
736,Гаврила Принципа,residential,0,0.317517775319581
737,Панетов брег,residential,0,0.0870671122605657
738,Војводе Шупљикца,residential,0,0.1008552372962544
739,Доситеја Обрадовића,residential,0,0.5400193381767138
741,Nepoznata ulica,service,0,0.08902338446696169
742,Гаврила Принципа,residential,0,0.1956972703559504
707,Ешиковачка,residential,0,0.09167666489003007
714,Nepoznata ulica,unclassified,0,0.019321580719249228
715,Генерала Ђорђа Стратимировића,secondary,0,0.06528881956068516
716,Nepoznata ulica,unclassified,0,0.06987500436078867
708,Јована Дучића,residential,0,0.17313789487004286
717,Генерала Ђорђа Стратимировића,secondary,0,0.016634319555013315
718,Генерала Ђорђа Стратимировића,secondary,0,0.01078899280410541
740,Nepoznata ulica,residential,0,0.25108714076874605
2823,Nepoznata ulica,service,0,0.12022344682369285
2814,Митрополита Стратимировића,service,0,0.11559288852013266
790,Петра Кочића,residential,0,0.3232355306954204
791,Бранка Радичевића,residential,0,0.3407334318265355
792,Видовданска,residential,0,0.24531876692604337
793,Стражиловска,residential,0,0.11733045303089448
794,Бранка Радичевића,residential,0,0.25195322206475257
795,Светозара Милетића,residential,0,0.12561503750447842
796,Карађорђева,tertiary,0,0.4918584832400201
797,Карађорђева,tertiary,0,0.4978950533143394
798,Видовданска,residential,0,0.15677547308177883
799,Краља Петра I,residential,0,0.5421934642482151
743,Nepoznata ulica,residential,0,0.025530898559777377
745,Nepoznata ulica,residential,0,0.014074895562098224
744,Панорамска стаза,unclassified,0,0.6098088910272288
746,Nepoznata ulica,residential,0,0.14956318710842542
747,Nepoznata ulica,service,0,0.17266452646465036
748,Карловачких ђака,residential,0,1.0274816849819355
749,Nepoznata ulica,service,0,0.06787978836350947
750,Nepoznata ulica,residential,0,0.06431296525956474
751,Nepoznata ulica,service,0,0.2267283738553087
735,Карловачких виноградара,residential,0,0.20421856102835398
2824,Виноградарска,residential,0,0.16689631200975102
2815,Nepoznata ulica,service,0,0.19940277347429167
2816,Митрополита Стратимировића,service,0,0.009590219508898006
2817,Генерала Ђорђа Стратимировића,secondary,50,0.22046008173740575
2825,Nepoznata ulica,service,0,0.12616232276160483
2826,Виноградарска,service,0,0.11601857655677464
2851,Nepoznata ulica,unclassified,0,3.177245836616583
2818,Митрополита Стратимировића,service,0,0.062086491619421084
2828,Nepoznata ulica,service,0,0.020469735899402503
2827,Белило,residential,0,0.5677533240810723
2820,Nepoznata ulica,service,0,0.045588122601937286
2819,Nepoznata ulica,service,0,0.11394408706099846
2821,Митрополита Стратимировића,tertiary,40,0.00730119693281809
2829,Карловачког мира,residential,0,0.13147435875330354
2830,Андреја Волног,residential,0,0.12338919685859262
2822,Генерала Ђорђа Стратимировића,secondary,0,0.11130399502974277
2831,Андреја Волног,residential,0,0.22289030984897026
2832,Гробљанска,service,0,0.09560099958996289
810,Воросово,residential,0,0.16263595427400754
2833,Карловачког мира,residential,0,0.08203476634373
2834,Карловачког мира,residential,0,0.10508552127126801
2835,Митрополита Стратимировића,tertiary,40,0.45882714962697485
2836,Nepoznata ulica,service,0,0.06722006623731656
2837,Јована Живановића,residential,0,0.514380613034048
2838,Генерала Ђорђа Стратимировића,secondary,0,0.1612850487849798
2840,Виноградарска,residential,0,0.5669349553646275
2839,Андреја Волног,residential,0,0.25023573910336544
2841,Гробљанска,service,0,0.09472202359941516
2842,Воросово,residential,0,0.015313850428406628
2843,Виноградска,residential,0,0.16446570033337884
752,Ратарска,residential,0,0.776830864199916
753,Nepoznata ulica,service,0,0.0604493401827226
754,Nepoznata ulica,service,0,0.2699195808568938
755,Nepoznata ulica,service,0,0.33190613986172646
811,Доситеја Обрадовића,residential,0,0.11201873633245737
812,Карловачки извори,residential,0,0.6374292340920986
813,Чератска,residential,0,0.07044269870361936
836,Воћарска,residential,0,0.5698449600009867
833,Људевита Гаја,residential,0,0.15224642658612653
834,Бећарске стазе,residential,0,0.5503688531812436
2844,Nepoznata ulica,residential,0,0.06914269803574115
2845,Ивана Филиповића,residential,0,0.5184217366794518
2846,Матошева,service,0,0.07769511488179848
2847,Матошева,service,0,0.050884198320612486
814,Стражиловска,residential,0,0.09877994012827829
815,Матошева,residential,0,0.6113202156961989
816,Сремска,residential,0,0.4080099515695576
817,Сремска,residential,0,0.11929858015860027
818,Карловачког мира,residential,0,0.5152703459125635
820,Nepoznata ulica,service,0,0.41660595626830976
819,Људевита Гаја,residential,0,0.05497340632059942
821,Митрополита Стратимировића,tertiary,0,0.38553300948786623
822,Матошева,service,0,0.05264143693467269
831,Људевита Гаја,residential,0,0.02791079018269703
832,Људевита Гаја,residential,0,0.02084780164650812
823,Београдска,residential,0,0.15979020759244578
824,Београдска,residential,0,0.1169070276907493
826,Митрополита Стратимировића,residential,0,0.0965619487412809
825,Ивана Филиповића,residential,0,0.04605130524142295
827,Nepoznata ulica,residential,0,0.06994091845511474
2623,Нова 1,residential,0,0.36155056746387565
2624,Светозара Милетића,residential,0,0.6033731793054743
2625,Карађорђева,tertiary,50,0.13379294576339737
2632,Карађорђева,tertiary,50,0.1667203760567718
2636,Карађорђева,tertiary,0,0.005502371868806291
2637,Трг жртава геноцида,residential,0,0.18208151975482384
2638,Ђуре Јакшића,residential,0,0.21982389775685426
2639,Nepoznata ulica,residential,0,0.6235276424382756
2640,22. августа,residential,0,0.8718181753867231
2641,Nepoznata ulica,service,0,0.05792471282111498
835,Сарајевска,residential,0,0.03697036458416476
2559,Сарајевска,residential,0,0.04758382990455621
2560,Сарајевска,residential,0,0.1889449199229442
2561,Карловачких ђака,residential,0,0.04982729222771576
2562,Чератска,residential,0,0.43929782349062924
2563,Сарајевска,residential,0,0.05533903892327099
2564,Сарајевска,residential,0,0.048418879822972126
2565,Сарајевска,residential,0,0.09262142986869869
2566,Жарка Зрењанина,residential,0,0.09098272106133899
2574,Карловачких ђака,residential,0,0.2453293511115551
828,Гробљанска,residential,0,0.1388573110787392
829,Митрополита Стратимировића,tertiary,0,0.11130852672145417
2569,Nepoznata ulica,residential,0,0.06459126934116967
2568,Nepoznata ulica,residential,0,0.03208832888960569
2570,Митрополита Стратимировића,tertiary,0,0.11079933275789632
2567,Људевита Гаја,residential,0,0.23953254576827884
2571,Стражиловска,residential,0,0.45103976354388026
2572,Nepoznata ulica,residential,0,0.045243103605239886
2852,Гробљанска,residential,0,0.0710295697786804
2853,Димитрија Сабова,residential,0,0.11270012215798692
2573,Пупинова,residential,0,0.33582412023845964
2854,Димитрија Сабова,residential,0,0.09875204150086044
2855,Светозара Марковића,residential,0,0.06203550466450035
2856,Генерала Ђорђа Стратимировића,secondary,0,1.0772720484321654
2857,Пупинова,residential,0,0.07141859679672768
2596,Светозара Марковића,residential,0,0.3680291438072904
2597,Митрополита Стратимировића,tertiary,0,0.23612626364348116
2599,Илије Округића,residential,0,0.20565992328803911
2598,Митрополита Стратимировића,service,0,0.054858906515886215
2600,Чика Ђурина,residential,0,0.07752752836575602
2575,Nepoznata ulica,service,0,0.22123584695292006
2576,Васе Пелагића,residential,0,0.082625509550609
2577,Браће Анђелића,residential,0,0.0420198374136363
837,Nepoznata ulica,service,0,0.14978623023610077
2578,Браће Анђелића,residential,0,0.3333599031987402
2580,Васе Пелагића,residential,0,0.1998792849275556
2579,Nepoznata ulica,service,0,0.13395444593768382
2581,Nepoznata ulica,residential,0,0.11780546042394778
2582,Nepoznata ulica,service,0,0.04056230757634883
2583,Чератска прва,residential,0,0.12154826978946776
2584,Жарка Зрењанина,residential,0,0.26815871235066974
2585,Душка Трифуновића,residential,0,0.22488748540609038
2587,Фрушкогорска,living_street,0,0.04551963394609399
2586,Ђурђевданска,residential,0,0.05391383320935875
2588,Чератска друга,residential,0,0.03385554378930503
2589,Чератска друга,residential,0,0.13043023042009858
2590,Фрушкогорска,residential,0,0.1547826484486103
2591,Лазе Костића,residential,0,0.1458652670207956
2592,Фрушкогорска,living_street,0,0.028288944273089863
838,Воћарска,residential,0,0.9247566699509686
2595,Јована Гроса,residential,0,0.030807348423607755
2594,Душка Трифуновића,residential,0,0.11933881917355525
2605,Балканска,residential,0,0.2509081241579504
2606,Васе Пелагића,residential,0,0.07925517972203494
2607,Душка Трифуновића,residential,0,0.01643522628366768
2608,Nepoznata ulica,residential,0,0.027343280202060866
2609,Жарка Зрењанина,residential,0,0.034677452914124815
2610,Јована Гроса,residential,0,0.20377784604344673
2611,Браће Анђелића,residential,0,0.04768713870703931
2618,Јована Гроса,residential,0,0.15073494477212207
2601,Димитрија Сабова,residential,0,0.25375633629796285
2602,Димитрија Сабова,service,0,0.053825208296185194
2593,Карловачких ђака,residential,0,0.16128095997659223
2603,Максима Горког,residential,0,0.13389765768676487
2604,Прерадовићева,residential,0,0.41307383685915117
2612,Nepoznata ulica,residential,0,0.07483754484525235
2613,Митрополита Стратимировића,tertiary,0,0.113434006566677
2614,Стражиловска,residential,0,0.03931032434127256
2615,Nepoznata ulica,service,0,0.08233775653126517
2616,Nepoznata ulica,residential,0,0.024013451752949624
830,Јосифа Панчића,residential,0,0.5907061323807514
2642,Nepoznata ulica,service,0,0.03296469440301972
2643,Nepoznata ulica,residential,0,0.011866893382082445
2644,Змај Јовина,residential,0,0.14798965904664335
2645,Михајла Пупина,residential,0,0.10619516260340045
2646,Nepoznata ulica,residential,0,0.03272597645101145
2659,Бранка Ћопића,residential,0,0.17930831221904445
2660,Nepoznata ulica,residential,0,0.23397407589745056
2661,Nepoznata ulica,service,0,0.3667862235540185
2662,Светосавска,residential,0,0.5089469624368466
2617,Митрополита Стратимировића,tertiary,0,0.04178263103063016
2698,Nepoznata ulica,service,0,0.04973219231903199
2697,Стражиловска,residential,0,0.002238885997995153
2621,Јована Гроса,residential,0,0.03871034359940864
2699,Митрополита Стратимировића,tertiary,0,0.06348250973112142
2622,Трг Бранка Радичевића,residential,0,0.02705994020109312
2700,Димитрија Сабова,residential,0,0.08430674351088507
2690,Трг Бранка Радичевића,tertiary,0,0.020754755212322076
2701,Максима Горког,residential,0,0.06780759379586955
2702,Јована Јовановића Змаја,tertiary,0,0.20127497230085237
2619,Балканска,residential,0,0.10104473810796433
2620,Балканска,residential,0,0.07591789940496839
2689,Вука Караџића,living_street,0,0.07896876177756822
2688,Јована Гроса,residential,0,0.2279667226554074
2691,Васе Стајића,residential,0,0.07646808132353393
2692,Јована Гроса,residential,0,0.04303338698356546
2694,Вука Караџића,residential,0,0.1375170345085257
2693,Јована Гроса,residential,0,0.1336132415075485
2704,Ђурђевданска,residential,0,0.11951686445785692
2706,Васе Стајића,residential,0,0.21939510199291765
756,Nepoznata ulica,unclassified,0,1.227187154083172
769,Партизански пут,residential,0,0.475549944355779
762,Партизански пут,residential,0,0.15081364952178655
770,Nepoznata ulica,service,0,0.02265811947163803
771,Партизански пут,residential,0,0.1186566927050771
767,Светозара Марковића,residential,0,0.1270913676999274
800,Nepoznata ulica,service,0,0.1392191090447463
801,Изворска,residential,0,0.1133277581644401
802,Фрушкогорска,residential,0,0.5712689427382647
803,Козарачка,residential,0,0.7458616270752734
758,Nepoznata ulica,residential,0,0.4390720094874387
661,Nepoznata ulica,residential,0,0.3024912771034354
757,Nepoznata ulica,residential,0,0.20392475627167927
662,Nepoznata ulica,residential,0,0.07179064924680326
768,Nepoznata ulica,residential,0,0.03280490117948313
663,Nepoznata ulica,residential,0,0.4658124540479972
2629,Nepoznata ulica,residential,0,0.08330421305502131
2631,Nepoznata ulica,unclassified,0,0.0678734100753993
2647,Nepoznata ulica,unclassified,0,0.007573745684951415
2648,Nepoznata ulica,unclassified,0,0.3361709694574137
804,Nepoznata ulica,residential,0,0.12236937655931182
805,Краља Петра I,residential,0,0.011470917937321076
806,Nepoznata ulica,residential,0,0.025290056294634253
807,Nepoznata ulica,residential,0,0.051298694001446495
2633,Карађорђева,tertiary,50,0.03198596902455336
2634,Карађорђева,tertiary,0,0.004945681145968765
2635,Nepoznata ulica,tertiary,0,0.009855337059763335
808,Nepoznata ulica,residential,0,0.24015708282322765
809,Nepoznata ulica,residential,0,0.1551262052631072
2626,Краља Петра I,residential,0,0.8182795407047783
2627,Карађорђева,tertiary,0,0.2881218700503357
2628,Nepoznata ulica,service,0,0.029190281072714055
2630,Nepoznata ulica,service,0,0.1548671099785313
2652,Краља Петра I,residential,0,0.13869049162786587
2651,Краља Петра I,residential,0,0.1560859007522572
2653,Nepoznata ulica,service,0,0.032107561629901395
2654,Nepoznata ulica,service,0,0.009037364029803747
2655,Nepoznata ulica,service,0,0.010572920362358159
2656,Nepoznata ulica,service,0,0.1288754587424709
2658,Карађорђева,tertiary,30,0.032397417583579495
759,Nepoznata ulica,service,0,0.12523448210547192
664,Nepoznata ulica,unclassified,0,2.7143271258594988
191,Nepoznata ulica,unclassified,0,1.3144319733701655
210,Nepoznata ulica,service,0,0.1495222442277194
2894,Драгутина Гавриловића,residential,0,1.9020091477215155
213,Јована Радонића,residential,0,0.12869842007778562
214,Nepoznata ulica,service,0,0.08774943364752293
219,Воје Трифуновића,residential,0,0.18914986817531143
220,Nepoznata ulica,service,0,0.14464426576845726
221,Nepoznata ulica,service,0,0.11607691890510431
2657,Nepoznata ulica,service,0,0.06718543393336192
2668,Карађорђева,tertiary,0,0.655708037467418
2669,Nepoznata ulica,service,0,0.06390455679480563
2670,Буковачки пут,tertiary,0,0.16536909683686057
2671,Nepoznata ulica,service,0,0.22144633096790572
2672,Nepoznata ulica,service,0,0.0526220182204647
2673,Буковачки пут,tertiary,0,0.32076694313755433
2674,Nepoznata ulica,unclassified,0,0.7894701620776083
2675,Буковачки пут,tertiary,0,0.04250510276896298
2879,Буковачки пут,tertiary,0,0.09412506282619292
2649,Nepoznata ulica,unclassified,0,0.00765314423937217
2650,Nepoznata ulica,unclassified,0,0.002656549021128589
2895,Стевана Ћирића,residential,0,0.284423039009587
2896,Ђорђа Велића,residential,0,0.6581161734768761
2883,Nepoznata ulica,service,0,0.25008035833438225
2903,Јованке Стојковић,residential,0,0.2869140428238659
2899,Nepoznata ulica,service,0,0.16393000613123396
2900,Владете Јеротића,residential,0,1.6887325263909991
3027,Nepoznata ulica,service,0,0.3218929410722276
3037,Nepoznata ulica,residential,0,0.21274284191674295
222,Nepoznata ulica,service,0,0.14725599406987408
223,Nepoznata ulica,service,0,0.08361772391029024
224,Nepoznata ulica,service,0,0.21600249222096873
225,Павла Ђисалова,residential,0,0.20936872523618183
227,Nepoznata ulica,service,0,0.09874654831505501
228,Милоша Поповића,residential,0,0.6861831636208171
236,Тихомира Арсића,residential,0,2.514569256935211
2897,Савке Суботић,residential,0,0.7352078624149625
2898,Nepoznata ulica,service,0,0.07748534514945687
238,Nepoznata ulica,service,0,0.18336633161867735
2880,Буковачки пут,tertiary,0,0.044615233595444226
2881,Nepoznata ulica,unclassified,0,0.13318048137041452
2882,Nepoznata ulica,unclassified,0,0.01940070479012893
2884,Nepoznata ulica,service,0,0.07791325273404763
2902,Nepoznata ulica,service,0,0.08828018136736428
2904,Nepoznata ulica,service,0,0.049215597159183215
2907,Nepoznata ulica,residential,0,0.2646629774568321
2908,Милорада Мандића Манде,residential,0,0.06215987670861062
2909,Милорада Мандића Манде,residential,0,0.007554690647825597
2910,Буковачки пут,tertiary,0,0.04955503514060321
240,Трифуна Вујина,residential,0,0.36961255337023674
241,Милоша Поповића,residential,0,0.13601389936627736
243,Јосипа Чикоша,residential,0,0.17246093304698082
2901,Бранке Саковић,residential,0,0.3323770980796677
245,Nepoznata ulica,service,0,0.20557026126224676
431,Nepoznata ulica,residential,0,0.060504804826888615
3028,Nepoznata ulica,residential,0,0.09074278181700667
433,Nepoznata ulica,residential,0,0.10015110831287714
3052,Момчила Гаврића,residential,0,0.14564812714278547
435,Рачког,primary,80,0.019071355698820874
653,Nepoznata ulica,unclassified,0,0.9769132433692351
655,Nepoznata ulica,unclassified,0,0.5029721035825901
656,Nepoznata ulica,unclassified,0,0.2531469615752639
658,Nepoznata ulica,unclassified,0,0.00899266562644698
659,Nepoznata ulica,residential,0,0.20895855437027652
660,Nepoznata ulica,residential,0,0.12960157612977846
197,Nepoznata ulica,unclassified,0,1.6354519846335782
195,Nepoznata ulica,residential,0,0.24779390880716062
204,Nepoznata ulica,residential,0,0.15522451495331552
205,Nepoznata ulica,residential,0,0.2088897774182505
650,Nepoznata ulica,residential,0,0.3037995866895603
651,Nepoznata ulica,residential,0,0.19844720772892901
652,Nepoznata ulica,service,0,0.2488047781950156
654,Буковачка џада,unclassified,0,0.9768295856256691
196,Nepoznata ulica,unclassified,0,0.37214363758495
211,Тихомира Арсића,residential,0,0.214602197724149
198,Nepoznata ulica,residential,0,0.14191752160439092
199,Nepoznata ulica,residential,0,0.3085493119488891
212,Тихомира Арсића,residential,0,0.24386909046382352
200,Nepoznata ulica,residential,0,0.7094364047171481
657,Nepoznata ulica,service,0,0.3603516474655304
253,Nepoznata ulica,residential,0,0.25648560252721025
192,Nepoznata ulica,residential,0,0.25386199925279995
193,Nepoznata ulica,residential,0,0.09571071146826346
194,Nepoznata ulica,residential,0,0.20025779263025484
201,Nepoznata ulica,residential,0,0.006813133534200683
202,Nepoznata ulica,residential,0,0.09668441931743234
203,Nepoznata ulica,residential,0,0.023047319282899305
258,Јована Вујића,residential,0,0.9454963229229848
259,Nepoznata ulica,residential,0,0.17991887426672773
207,Nepoznata ulica,residential,0,0.006539664767936734
206,Nepoznata ulica,residential,0,0.0024326618459881585
208,Nepoznata ulica,residential,0,0.26511944579506536
209,Nepoznata ulica,residential,0,0.09251018104131989
216,Nepoznata ulica,residential,0,0.10502217906130232
217,Nepoznata ulica,service,0,0.18495680281631868
246,Пут за Руму,primary,0,0.4254686835959484
248,Nepoznata ulica,service,0,0.15574176740977855
249,Nepoznata ulica,service,0,0.017981667483593432
250,Nepoznata ulica,service,0,0.0723768823380539
229,Nepoznata ulica,residential,0,0.5351104200995311
230,Nepoznata ulica,residential,0,0.5062742417325932
226,Милана Шевића,residential,0,0.20708620809879877
231,Nepoznata ulica,service,0,0.1664338130373517
237,Милана Шевића,residential,0,0.42895786896038957
232,Милана Шевића,residential,0,0.45148212038930635
233,Јована Вујића,residential,0,0.30285219356903303
239,Милана Шевића,residential,0,0.19717790223998327
242,Nepoznata ulica,residential,0,0.18923184487053807
234,Пут за Руму,primary,0,0.1569721835130725
288,Месечева,residential,0,0.11358535713281828
215,Nepoznata ulica,residential,0,0.06303929109548766
291,Ливаде,residential,0,0.524358321902746
293,Nepoznata ulica,residential,0,0.08734192602483556
321,Пут за Руму,primary,60,0.20986420873122563
218,Пут за Руму,primary,0,0.08544444890892838
247,Nepoznata ulica,service,0,0.050403358673081065
251,Nepoznata ulica,service,0,0.3285178263928631
395,Nepoznata ulica,service,0,0.17154515399180048
332,Мајора Тепића,residential,0,1.1263716333268823
252,Nepoznata ulica,service,0,0.005600013009961883
394,Nepoznata ulica,service,0,0.0364019064548315
396,Nepoznata ulica,service,0,0.034381636046503634
397,Nepoznata ulica,service,0,0.04722827927502748
398,Nepoznata ulica,service,0,0.018165378298653116
407,Nepoznata ulica,service,0,0.08064970093047734
402,Nepoznata ulica,service,0,0.08721854477512346
400,Nepoznata ulica,service,0,0.047577346632218874
403,Nepoznata ulica,service,0,0.20313417097937192
409,Nepoznata ulica,service,0,0.06802146458482979
399,Nepoznata ulica,service,0,0.07316389769876001
401,Nepoznata ulica,service,0,0.03027339381521074
334,Nepoznata ulica,service,0,0.044560330249335305
465,Nepoznata ulica,service,0,0.07664155002232836
464,Nepoznata ulica,service,0,0.16063434078676364
467,Nepoznata ulica,service,0,0.042451769475105434
466,Nepoznata ulica,service,0,0.10707532848748608
468,Nepoznata ulica,service,0,0.08800163967919657
469,Nepoznata ulica,service,0,0.04044131567355318
404,Nepoznata ulica,service,0,0.042731102404309246
235,Саве Ипића,residential,0,0.2480557820033472
405,Јована Вујића,residential,0,0.2886944438352943
406,Пут за Руму,primary,0,0.07575619198387377
244,Јосипа Чикоша,residential,0,0.27906891218727137
408,Рачког,primary,0,0.08181015237115398
410,Nepoznata ulica,residential,0,0.08366112910510784
411,Татарско брдо 30,residential,0,0.02883126291262468
432,Рачког,primary,80,0.4687199908131591
412,Ладислава Демшара,residential,0,0.2733401418505418
434,Nepoznata ulica,residential,0,0.31394413345504846
414,Nepoznata ulica,service,0,0.04503552529144469
415,Nepoznata ulica,service,0,0.04576460520189449
416,Nepoznata ulica,service,0,0.20197916049272258
418,Nepoznata ulica,service,0,0.049036902186833514
419,Nepoznata ulica,service,0,0.048265319983251856
420,Nepoznata ulica,service,0,0.05147489144547831
470,Nepoznata ulica,service,0,0.1799883992171159
421,Nepoznata ulica,service,0,0.013853158626268913
422,Nepoznata ulica,service,0,0.013934510544115904
423,Nepoznata ulica,service,0,0.050052967721943446
2695,Трг Бранка Радичевића,tertiary,0,0.041236264849566225
2696,Трг Бранка Радичевића,tertiary,0,0.03388191901167599
2705,Вука Караџића,residential,0,0.08939742554562087
2703,Димитрија Сабова,residential,0,0.09455000284175517
2709,Патријарха Рајачића,tertiary,0,0.026509462143803265
2716,Ивана Мажуранића,residential,0,0.21425881959511042
2715,Вука Караџића,residential,0,0.0025291197880254897
2717,Ивана Мажуранића,residential,0,0.10110785434843092
2718,Nepoznata ulica,service,0,0.015130875081291816
2719,Nepoznata ulica,service,0,0.010271844422386229
2739,Nepoznata ulica,residential,0,0.11299917307141961
2707,Вука Караџића,living_street,0,0.03456718575756848
2708,Јована Гроса,service,0,0.064524454210582
2710,Васе Стајића,residential,0,0.21245278710564572
2712,Поштанска,residential,0,0.1740672984989788
2740,Илиџанска,residential,0,0.22553232405577875
2711,Буковачка,residential,0,0.2288265811511728
2714,Иве Андрића,residential,0,0.16813105974515313
2713,Nepoznata ulica,residential,0,0.2077957876643177
2724,Мичуринова,residential,0,0.0399905977627691
2726,Мичуринова,residential,0,0.0673927493798892
2725,Јована Гроса,residential,0,0.17696320256319917
2727,Патријарха Рајачића,tertiary,0,0.20746848620331404
2728,Соње Маринковић,service,0,0.02058890827385384
2741,Ђурђевданска,residential,0,0.07607443615954192
2729,Мичуринова,residential,0,0.0982668796087272
2730,Браће Анђелића,residential,0,0.36372960228186024
2731,Соње Маринковић,residential,0,0.11024006113021251
2742,Ђуре Јакшића,residential,0,0.2833580821659138
2744,Карађорђева,residential,0,0.11771344777645563
2720,Nepoznata ulica,service,0,0.10263361571865982
2721,Nepoznata ulica,service,0,0.018110436407971813
2722,Прерадовићева,residential,0,0.07178301085332511
2723,Прерадовићева,residential,0,0.04634319454727313
2733,Јована Јовановића Змаја,tertiary,0,0.09342259062880581
2734,Прерадовићева,residential,0,0.04260414925107503
2732,Карађорђева,residential,0,0.11344141256889205
2735,Прерадовићева,residential,0,0.045550118736096774
2736,Ивана Мажуранића,residential,0,0.1618709074977324
2737,Трг Патријарха Бранковића,residential,0,0.06942332698146622
2738,Карловачких учитеља,residential,0,0.08079297897291861
2755,Трг Патријарха Бранковића,residential,0,0.031507822176009
2743,Карађорђева,living_street,0,0.05296677658475319
2756,Трг Патријарха Бранковића,residential,0,0.030440552119517537
2757,Ивана Мажуранића,residential,0,0.1368685985495126
